run_type,run_label,sample_id,node_id,x_m,y_m,x_norm,y_norm,target_temperature_k,predicted_temperature_k,error_k
steady,??,worker_01_case_0001_T0301p201K,183225,0.04904999956488609,0.014197629876434803,0.49049998833984154,0.7098815096888283,301.199462890625,303.52099609375,2.321533203125
steady,??,worker_01_case_0001_T0301p201K,177031,0.0515500009059906,0.01471724547445774,0.5155000013783574,0.7358622901706909,301.1994323730469,303.38555908203125,2.186126708984375
steady,??,worker_01_case_0001_T0301p201K,167709,0.050999999046325684,0.014977052807807922,0.5099999828636649,0.7488526571285573,301.19940185546875,303.3778076171875,2.17840576171875
steady,??,worker_01_case_0001_T0301p201K,159067,0.05014999955892563,0.015236860141158104,0.5014999881163241,0.7618430240864238,301.19940185546875,303.40606689453125,2.2066650390625
steady,??,worker_01_case_0001_T0301p201K,169801,0.04964999854564667,0.015410065650939941,0.49649997805804047,0.7705032997690878,301.1993713378906,303.26055908203125,2.061187744140625
steady,??,worker_01_case_0001_T0301p201K,188406,0.04910000041127205,0.015496667474508286,0.4909999967962504,0.7748333910442902,301.1993713378906,303.690185546875,2.490814208984375
steady,??,worker_01_case_0001_T0301p201K,224861,0.05104999989271164,0.015929680317640305,0.5104999913200737,0.7964840336848207,301.1993408203125,303.47821044921875,2.27886962890625
steady,??,worker_01_case_0001_T0301p201K,135412,0.04960000142455101,0.016189487650990486,0.49600000685453405,0.809474400642687,301.1993103027344,302.9647216796875,1.765411376953125
steady,??,worker_01_case_0001_T0301p201K,141307,0.049800001084804535,0.01653589867055416,0.498000003427267,0.8267949520080153,301.1993103027344,303.3448486328125,2.145538330078125
steady,??,worker_01_case_0001_T0301p201K,125463,0.049300000071525574,0.016709104180336,0.49299999336898337,0.8354552276906795,301.19927978515625,303.86785888671875,2.6685791015625
steady,??,worker_01_case_0001_T0301p201K,125446,0.050999999046325684,0.016882307827472687,0.5099999828636649,0.844115410241084,301.19927978515625,303.68292236328125,2.483642578125
steady,??,worker_01_case_0001_T0301p201K,133967,0.04910000041127205,0.017055513337254524,0.4909999967962504,0.8527756859237482,301.19927978515625,303.35076904296875,2.1514892578125
steady,??,worker_01_case_0001_T0301p201K,185825,0.050050001591444016,0.017315320670604706,0.5005000084564089,0.8657660528816146,301.1992492675781,303.2528076171875,2.053558349609375
steady,??,worker_01_case_0001_T0301p201K,227972,0.0502999983727932,0.017575128003954887,0.5029999762326482,0.8787564198394809,301.1992492675781,303.47308349609375,2.273834228515625
steady,??,worker_01_case_0001_T0301p201K,174653,0.05034999921917915,0.018181346356868744,0.5034999846890571,0.9090673381626756,301.1991882324219,303.3851318359375,2.185943603515625
steady,??,worker_01_case_0001_T0301p201K,228444,0.049400001764297485,0.018441153690218925,0.49400001028180107,0.922057705120542,301.1991882324219,303.46234130859375,2.263153076171875
steady,??,worker_01_case_0001_T0301p201K,228317,0.04975000023841858,0.01852775737643242,0.4974999949708582,0.9263878895280039,301.19915771484375,303.2227783203125,2.02362060546875
steady,??,worker_01_case_0001_T0301p201K,203305,0.04975000023841858,0.018700961023569107,0.4974999949708582,0.9350480720784085,301.19915771484375,303.3814697265625,2.18231201171875
steady,??,worker_01_case_0001_T0301p201K,175349,0.04924999922513962,0.018874166533350945,0.4924999849125745,0.9437083477610725,301.19915771484375,303.2841796875,2.08502197265625
steady,??,worker_01_case_0001_T0301p201K,127172,0.05079999938607216,0.018960770219564438,0.5079999862909319,0.9480385321685344,301.19915771484375,304.02569580078125,2.8265380859375
steady,??,worker_01_case_0001_T0301p201K,213750,0.051249999552965164,0.01922057755291462,0.5124999878928067,0.9610288991264008,301.1991271972656,303.4134521484375,2.214324951171875
steady,??,worker_01_case_0001_T0301p201K,143498,0.05050000175833702,0.0194803848862648,0.5050000100582837,0.9740192660842671,301.1990966796875,302.96588134765625,1.76678466796875
steady,??,worker_01_case_0001_T0301p201K,138033,0.050200000405311584,0.01965359039604664,0.501999996572733,0.9826795417669313,301.1990966796875,303.42449951171875,2.22540283203125
steady,??,worker_01_case_0001_T0301p201K,152253,0.05034999921917915,0.019740192219614983,0.5034999846890571,0.9870096330421336,301.1990966796875,303.47601318359375,2.27691650390625
steady,??,worker_01_case_0001_T0301p201K,2254,0.05000000074505806,0.019999999552965164,0.5,1.0,301.1990661621094,303.26971435546875,2.070648193359375
